ID,Year,Ba,Bw,Bs
RGI60-08.02643,2016,-0.2490000000000001,2.7595,-3.0084999999999997
RGI60-08.02643,2017,0.1372000000000002,2.5532000000000004,-2.416
RGI60-08.02643,2018,-1.1045999999999998,2.5688,-3.6734
RGI60-08.02643,2019,-0.8903000000000002,1.9887,-2.879
RGI60-08.02962,1980,-1.8631,1.5994000000000002,-3.4625000000000004
RGI60-08.02962,1981,0.7571000000000006,2.9660000000000006,-2.2089
RGI60-08.02962,1982,-0.05949999999999969,2.1043000000000003,-2.1638
RGI60-08.02962,1983,1.1539999999999995,3.1021,-1.9481000000000002
RGI60-08.02962,1984,0.5002000000000004,2.9685,-2.4682999999999997
RGI60-08.02962,1985,0.21860000000000002,2.0516,-1.833
RGI60-08.02962,1986,0.4592999999999997,1.6482999999999997,-1.189
RGI60-08.02962,1987,1.0036999999999996,2.4760999999999997,-1.4724
RGI60-08.02962,1988,-1.2628,1.8778000000000001,-3.1406
RGI60-08.02962,1989,1.7185000000000004,3.4976000000000003,-1.7791
RGI60-08.02962,1990,1.8110000000000002,3.9544,-2.1434
RGI60-08.02962,1991,-0.19309999999999983,1.9932,-2.1863
RGI60-08.02962,1992,0.7744999999999995,3.0260999999999996,-2.2516
RGI60-08.02962,1993,1.2424999999999997,3.1898,-1.9473000000000003
RGI60-08.02962,1994,0.13499999999999984,2.281,-2.146
RGI60-08.02962,1995,0.3198000000000005,2.8115000000000006,-2.4917000000000002
RGI60-08.02962,1996,-1.4249999999999998,1.2825,-2.7074999999999996
RGI60-08.02962,1997,-0.10340000000000021,2.9156,-3.019
RGI60-08.02962,1998,0.16600000000000026,2.3889,-2.2229
RGI60-08.02962,1999,-0.06850000000000023,2.5692,-2.6376999999999997
RGI60-08.02962,2000,0.9300999999999996,3.3451,-2.415
RGI60-08.02962,2001,-1.8413,1.2038,-3.0450999999999997
RGI60-08.02962,2002,-1.6794,2.1029,-3.7822999999999998
RGI60-08.02962,2003,-1.6641,1.5054,-3.1694999999999998
RGI60-08.02962,2004,-0.7222000000000002,1.9115,-2.6337
RGI60-08.02962,2005,0.7945,2.992,-2.1975
RGI60-08.02962,2006,-2.7281000000000004,1.6941,-4.4222
RGI60-08.02962,2007,0.9951000000000004,2.9553000000000003,-1.9602000000000004
RGI60-08.02962,2008,-0.12220000000000009,2.8979,-3.0201000000000002
