Year,RGIID,Ba,Bw,Bs
1965,RGI60-08.02666,1.893396231022777,3.5157321386060563,-1.6223359075832793
1965,RGI60-08.02916,1.219019703158268,2.807156216024167,-1.5881365128658993
1965,RGI60-08.02918,1.3482664519226923,3.3235231431697434,-1.975256691247051
1965,RGI60-08.02920,1.2927955766466797,3.054667353419356,-1.7618717767726766
1965,RGI60-08.02962,1.3762051785440605,2.8429243965741975,-1.466719218030137
1965,RGI60-08.02963,1.3587061045171756,2.6807490989468925,-1.322042994429717
1965,RGI60-08.02966,1.4164010891580738,2.7744876060038024,-1.3580865168457286
1965,RGI60-08.02969,1.224186702111909,2.7246546742084323,-1.5004679720965233
1966,RGI60-08.00287,1.3609798070903583,1.8176425465340407,-0.45666273944368224
1966,RGI60-08.00295,1.3671174526564205,2.124646019349814,-0.7575285666933936
1966,RGI60-08.00434,0.5543588492456253,1.6584104211124766,-1.1040515718668513
1966,RGI60-08.00449,-0.1126072499317815,0.8350023419173768,-0.9476095918491583
1966,RGI60-08.00868,0.2956780878599507,0.8694019566998641,-0.5737238688399133
1966,RGI60-08.00966,0.0103189025689982,0.8036264980701174,-0.7933075955011193
1966,RGI60-08.00987,0.13668362568345654,0.6707351633228605,-0.534051537639404
1966,RGI60-08.01013,-0.054359820326153885,0.7681135974845776,-0.8224734178107316
1966,RGI60-08.01026,0.9174862567480591,1.241116951414566,-0.3236306946665068
1966,RGI60-08.01126,1.0370947108605213,1.602328868939733,-0.5652341580792115
1966,RGI60-08.01186,0.6276808657446961,1.546727333002452,-0.9190464672577561
1966,RGI60-08.01217,0.3449968047710163,1.1130841588406757,-0.7680873540696593
1966,RGI60-08.01258,0.5746885123863529,1.5387763427696444,-0.9640878303832917
1966,RGI60-08.01286,0.8715472318443023,1.7817667304422973,-0.910219498597995
1966,RGI60-08.01484,1.0962760516368744,1.7454263374921704,-0.6491502858552961
1966,RGI60-08.01598,1.0131102791195636,1.860864817994378,-0.8477545388748143
1966,RGI60-08.01657,1.1107919242963828,1.7596040335058274,-0.6488121092094445
1966,RGI60-08.01779,0.3418605107330331,1.2197227672656996,-0.8778622565326666
1966,RGI60-08.02017,1.269837863678005,2.418702046574955,-1.1488641828969501
1966,RGI60-08.02384,1.154199892430903,1.630678537083827,-0.4764786446529241
1966,RGI60-08.02436,0.4730577076524347,1.371233518058903,-0.8981758104064682
1966,RGI60-08.02458,0.5963222794790368,1.1266819467386269,-0.53035966725959
1966,RGI60-08.02643,1.0618830952667704,2.174939255009828,-1.1130561597430575
1966,RGI60-08.02650,0.5993581977513709,2.1988932236761674,-1.5995350259247965
1966,RGI60-08.02666,0.8018914007590152,2.26303246956418,-1.461141068805165
1966,RGI60-08.02916,0.7874932893094622,2.2102762487594214,-1.4227829594499593
1966,RGI60-08.02918,0.6853210574132286,2.485470770875276,-1.8001497134620472
1966,RGI60-08.02920,0.7567467809590949,2.3378788210579073,-1.5811320400988127
1966,RGI60-08.02962,0.8089813490431534,2.254509299585916,-1.445527950542763
1966,RGI60-08.02963,0.8364120801590078,2.1350340771631453,-1.2986219970041375
1966,RGI60-08.02966,0.8544091386994139,2.1903183470710115,-1.3359092083715978
1966,RGI60-08.02969,0.8022768781206646,2.1219302957042947,-1.3196534175836299
1967,RGI60-08.00287,1.2138049865115697,2.563930759732598,-1.3501257732210288
1967,RGI60-08.00295,0.8337776876115949,2.9576389864637465,-2.1238612988521512
1967,RGI60-08.00434,1.62027960856071,2.9567145378616653,-1.3364349293009554
1967,RGI60-08.00449,0.631760128868743,1.6584053944264703,-1.0266452655577274
1967,RGI60-08.00868,0.7540141683119517,1.5618517592169212,-0.8078375909049695
1967,RGI60-08.00966,0.7030597115892336,1.5960895587948065,-0.8930298472055729
1967,RGI60-08.00987,0.5574920447998214,1.2553550440837709,-0.6978629992839496
1967,RGI60-08.01013,0.6290304797291235,1.525557078888759,-0.8965265991596353
1967,RGI60-08.01026,0.6073751146981385,1.4489785792999144,-0.8416034646017758
1967,RGI60-08.01126,1.9780354006702392,2.6991052932588944,-0.7210698925886552
1967,RGI60-08.01186,1.3023769192239758,2.578885503069533,-1.276508583845557
1967,RGI60-08.01217,0.8188086279679696,1.8818783645602783,-1.0630697365923085
1967,RGI60-08.01258,-0.9351015492445355,1.5709246025367114,-2.506026151781247
1967,RGI60-08.01286,1.6441468570791467,2.970770796472345,-1.3266239393931982
1967,RGI60-08.01484,0.6185319815329688,2.3939712281777763,-1.7754392466448077
1967,RGI60-08.01598,0.4997688293446919,2.5904391998075993,-2.0906703704629073
1967,RGI60-08.01657,0.9753030920106541,2.4964008788400407,-1.5210977868293867
1967,RGI60-08.01779,1.4120998204388375,2.2846946691921235,-0.872594848753286
1967,RGI60-08.02017,2.701793231276766,4.0511363443643935,-1.3493431130876274
